MMSI,IMO,船名,船长,船宽,载重吨,总吨,吃水
413983801," ""0"""," ""null"""," ""112"""," ""19"""," ""null"""," ""null"""," ""0"""
413986477," ""0"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""null"""
413987689," ""0"""," ""null"""," ""52"""," ""11"""," ""null"""," ""null"""," ""null"""
413987737," ""null"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
413996980," ""0"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""null"""
413470693," ""0"""," ""null"""," ""67"""," ""13"""," ""null"""," ""null"""," ""0"""
413508220," ""null"""," ""null"""," ""60"""," ""16"""," ""null"""," ""null"""," ""null"""
413853429," ""0"""," ""null"""," ""50"""," ""10"""," ""null"""," ""null"""," ""0"""
413862325," ""0"""," ""null"""," ""49"""," ""10"""," ""null"""," ""null"""," ""null"""
413900417," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413900853," ""0"""," ""null"""," ""59"""," ""17"""," ""null"""," ""null"""," ""0"""
413900917," ""18"""," """""," ""63"""," ""13"""," ""1471"""," ""1000"""," ""1.5"""
413905627," ""0"""," ""null"""," ""80"""," ""18"""," ""null"""," ""null"""," ""1.70000005"""
413907215," ""0"""," ""null"""," ""60"""," ""18"""," ""null"""," ""null"""," ""null"""
413971060," ""0"""," ""null"""," ""45"""," ""9"""," ""null"""," ""null"""," ""0"""
413972779," ""null"""," ""null"""," ""49"""," ""12"""," ""null"""," ""null"""," ""null"""
413977258," ""0"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
413985172," ""0"""," ""null"""," ""49"""," ""10"""," ""null"""," ""null"""," ""null"""
413990901," ""56"""," ""null"""," ""140"""," ""24"""," ""null"""," ""null"""," ""null"""
413999141," ""356515840"""," ""null"""," ""57"""," ""11"""," ""null"""," ""null"""," ""null"""
413999270," ""0"""," ""null"""," ""56"""," ""13"""," ""null"""," ""null"""," ""null"""
412467174," ""null"""," ""null"""," ""27"""," ""6"""," ""null"""," ""null"""," ""null"""
413464230," ""0"""," ""梅航12"""," ""52"""," ""10"""," """""," ""495"""," ""null"""
413477440," ""null"""," ""null"""," ""66"""," ""13"""," ""null"""," ""null"""," ""null"""
413508645," ""0"""," ""null"""," ""72"""," ""14"""," ""null"""," ""null"""," ""0"""
413762853," ""null"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""null"""
413777141," ""356515840"""," ""null"""," ""74"""," ""13"""," ""null"""," ""null"""," ""3"""
413901925," ""null"""," ""null"""," ""53"""," ""12"""," ""null"""," ""null"""," ""null"""
413904404," ""null"""," ""null"""," ""55"""," ""13"""," ""null"""," ""null"""," ""null"""
413904593," ""0"""," ""null"""," ""40"""," ""9"""," ""null"""," ""null"""," ""null"""
413905058," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413905525," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413907225," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413954085," ""0"""," ""null"""," ""38"""," ""7"""," ""null"""," ""null"""," ""0"""
413976820," ""null"""," ""null"""," ""38"""," ""7"""," ""null"""," ""null"""," ""0"""
413981408," ""0"""," ""null"""," ""57"""," ""14"""," ""null"""," ""null"""," ""null"""
413998671," ""0"""," ""null"""," ""64"""," ""13"""," ""null"""," ""null"""," ""null"""
412467045," ""null"""," ""null"""," ""18"""," ""5"""," ""null"""," ""null"""," ""null"""
413474357,,,,,,,
413474357," ""null"""," ""null"""," ""18"""," ""5"""," ""null"""," ""null"""," ""null"""
413484820," ""null"""," ""null"""," ""78"""," ""14"""," ""null"""," ""null"""," ""null"""
413504510," ""null"""," ""null"""," ""49"""," ""16"""," ""null"""," ""null"""," ""null"""
413788518," ""0"""," ""null"""," ""43"""," ""8"""," ""null"""," ""null"""," ""0"""
413901518," ""0"""," ""null"""," ""39"""," ""8"""," ""null"""," ""null"""," ""0"""
413906421," ""0"""," ""null"""," ""40"""," ""14"""," ""null"""," ""null"""," ""null"""
413907291," ""null"""," ""null"""," ""66"""," ""13"""," ""null"""," ""null"""," ""null"""
413972045," ""0"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""null"""
413972794," ""0"""," ""null"""," ""58"""," ""13"""," ""null"""," ""null"""," ""null"""
413987725," ""0"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""null"""
413998009," ""null"""," ""null"""," ""72"""," ""14"""," ""null"""," ""null"""," ""null"""
412523190," ""0"""," ""临兴269"""," ""53"""," ""9"""," ""980"""," ""499"""," ""3.20000005"""
413477020," ""null"""," ""null"""," ""83"""," ""16"""," ""null"""," ""null"""," ""null"""
413521250," ""null"""," ""兴泰源666"""," ""53"""," ""9"""," ""950"""," ""589"""," ""null"""
413773626," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413780952," ""null"""," ""null"""," ""51"""," ""13"""," ""null"""," ""null"""," ""null"""
413787653," ""0"""," ""null"""," ""62"""," ""13"""," ""null"""," ""null"""," ""null"""
413862741," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413900869," ""0"""," """""," ""45"""," ""10"""," ""283"""," ""170"""," ""null"""
413903738," ""null"""," ""null"""," ""80"""," ""18"""," ""null"""," ""null"""," ""null"""
413906786," ""0"""," ""null"""," ""74"""," ""15"""," ""null"""," ""null"""," ""null"""
413970173," ""0"""," ""null"""," ""60"""," ""11"""," ""null"""," ""null"""," ""null"""
413978809," ""0"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
413996446," ""0"""," ""null"""," ""75"""," ""14"""," ""null"""," ""null"""," ""null"""
413996888," ""0"""," ""null"""," ""62"""," ""11"""," ""null"""," ""null"""," ""null"""
346357076,,,,,,,
346357076," ""0"""," ""null"""," ""62"""," ""11"""," ""null"""," ""null"""," ""null"""
412461570," ""7714375"""," ""探宝号"""," ""87"""," ""14"""," ""889.0"""," ""2619"""," ""5"""
413473950," ""null"""," ""null"""," ""58"""," ""16"""," ""null"""," ""null"""," ""null"""
413473973,,,,,,,
413473973," ""null"""," ""null"""," ""58"""," ""16"""," ""null"""," ""null"""," ""null"""
413480730," ""null"""," ""null"""," ""55"""," ""13"""," ""null"""," ""null"""," ""null"""
413507950," ""0"""," ""null"""," ""49"""," ""16"""," ""null"""," ""null"""," ""4"""
413509120," ""null"""," ""null"""," ""57"""," ""11"""," ""null"""," ""null"""," ""null"""
413509230," ""0"""," ""null"""," ""64"""," ""13"""," ""null"""," ""null"""," ""null"""
413900488," ""null"""," ""粤南方333"""," ""50"""," ""11"""," ""878"""," ""597"""," ""null"""
413904034," ""0"""," ""null"""," ""48"""," ""10"""," ""null"""," ""null"""," ""0"""
413905254,,,,,,,
413905254," ""0"""," ""null"""," ""48"""," ""10"""," ""null"""," ""null"""," ""0"""
413951575," ""0"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""0"""
413977694," ""null"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
413980904," ""0"""," ""null"""," ""53"""," ""10"""," ""null"""," ""null"""," ""null"""
413991626," ""0"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""null"""
413994916," ""0"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
413996671," ""null"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
413997734," ""null"""," ""null"""," ""49"""," ""14"""," ""null"""," ""null"""," ""null"""
413999229," ""null"""," ""null"""," ""63"""," ""5"""," ""null"""," ""null"""," ""null"""
412469660," ""0"""," """""," ""50"""," ""15"""," ""0"""," ""0"""," ""2.5"""
413463770," ""null"""," ""穗航806"""," ""49"""," ""15"""," """""," ""979"""," ""null"""
413463781," ""0"""," ""null"""," ""49"""," ""15"""," ""null"""," ""null"""," ""null"""
413467317,,,,,,,
413467317," ""0"""," ""null"""," ""49"""," ""15"""," ""null"""," ""null"""," ""null"""
413488030," ""0"""," ""null"""," ""72"""," ""16"""," ""null"""," ""null"""," ""null"""
413491870," ""null"""," ""null"""," ""66"""," ""16"""," ""null"""," ""null"""," ""null"""
413762741," ""456789"""," """""," ""68"""," ""17"""," ""368"""," ""250"""," ""0.400000006"""
413854733," ""0"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""null"""
413900709," ""0"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
413903807," ""null"""," ""null"""," ""50"""," ""11"""," ""null"""," ""null"""," ""null"""
413905344," ""0"""," ""null"""," ""53"""," ""11"""," ""null"""," ""null"""," ""0"""
413906099," ""null"""," ""null"""," ""79"""," ""15"""," ""null"""," ""null"""," ""null"""
413906797," ""null"""," ""null"""," ""64"""," ""17"""," ""null"""," ""null"""," ""null"""
413954044," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413974033," ""0"""," ""null"""," ""49"""," ""10"""," ""null"""," ""null"""," ""0"""
413974818," ""0"""," ""null"""," ""50"""," ""11"""," ""null"""," ""null"""," ""null"""
413995914," ""0"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""null"""
413998655," ""0"""," ""null"""," ""57"""," ""13"""," ""null"""," ""null"""," ""null"""
413999417," ""0"""," ""null"""," ""57"""," ""13"""," ""null"""," ""null"""," ""null"""
413504380," ""null"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""null"""
413506990," ""0"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
413773584," ""0"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""0"""
413773648," ""0"""," ""null"""," ""76"""," ""15"""," ""null"""," ""null"""," ""null"""
413774055," ""0"""," ""null"""," ""77"""," ""15"""," ""null"""," ""null"""," ""null"""
413900129," ""520820471"""," ""粤韶关货2389"""," ""52"""," ""11"""," ""866"""," ""589"""," ""null"""
413900423," ""null"""," ""增骏运268"""," ""58"""," ""12"""," ""1306"""," ""888"""," ""null"""
413906784," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413907387," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413996724," ""0"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""null"""
413997465," ""0"""," ""null"""," ""66"""," ""16"""," ""null"""," ""null"""," ""null"""
437635484,,,,,,,
437635484," ""0"""," ""null"""," ""66"""," ""16"""," ""null"""," ""null"""," ""null"""
16815," ""0"""," ""null"""," ""4"""," ""4"""," ""null"""," ""null"""," ""null"""
412474510," ""null"""," ""粤安顺612"""," ""null"""," ""null"""," """""," ""1437"""," ""null"""
413505140," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413510740," ""0"""," ""null"""," ""72"""," ""14"""," ""null"""," ""null"""," ""2.5"""
413762432," ""5024"""," """""," ""47"""," ""68"""," ""403"""," ""250"""," ""0"""
413772608," ""null"""," ""粤韶关货1889"""," ""52"""," ""10"""," """""," ""562"""," ""null"""
413787519," ""0"""," ""null"""," ""86"""," ""16"""," ""null"""," ""null"""," ""null"""
413902306," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413903864," ""null"""," ""null"""," ""43"""," ""9"""," ""null"""," ""null"""," ""null"""
413907113," ""null"""," ""null"""," ""66"""," ""15"""," ""null"""," ""null"""," ""null"""
413907466," ""0"""," ""null"""," ""57"""," ""11"""," ""null"""," ""null"""," ""null"""
413950562," ""null"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""null"""
413954029," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413979064," ""null"""," ""null"""," ""56"""," ""13"""," ""null"""," ""null"""," ""null"""
413997947," ""0"""," ""null"""," ""69"""," ""16"""," ""null"""," ""null"""," ""null"""
413999546," ""0"""," ""null"""," ""64"""," ""10"""," ""null"""," ""null"""," ""0"""
412476690," ""0"""," ""null"""," ""53"""," ""11"""," ""null"""," ""null"""," ""0"""
413467990," ""0"""," ""null"""," ""57"""," ""13"""," ""null"""," ""null"""," ""0"""
413473040," ""null"""," ""null"""," ""52"""," ""11"""," ""null"""," ""null"""," ""null"""
413900051," ""0"""," ""粤韶关货1978"""," ""53"""," ""11"""," ""815"""," ""554"""," ""null"""
413900411," ""0"""," ""粤惠州货8688"""," ""null"""," ""null"""," ""876"""," ""596"""," ""null"""
413906542," ""null"""," ""null"""," ""74"""," ""16"""," ""null"""," ""null"""," ""null"""
413907046," ""0"""," ""null"""," ""44"""," ""9"""," ""null"""," ""null"""," ""0"""
413973569," ""0"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""null"""
413976979," ""0"""," ""null"""," ""27"""," ""7"""," ""null"""," ""null"""," ""null"""
413986577," ""0"""," ""null"""," ""48"""," ""11"""," ""null"""," ""null"""," ""null"""
413987405," ""null"""," ""null"""," ""77"""," ""17"""," ""null"""," ""null"""," ""null"""
413987462," ""null"""," ""null"""," ""49"""," ""12"""," ""null"""," ""null"""," ""null"""
413996763," ""0"""," ""null"""," ""70"""," ""14"""," ""null"""," ""null"""," ""null"""
413999628," ""null"""," ""null"""," ""74"""," ""15"""," ""null"""," ""null"""," ""null"""
123456789," ""123456789"""," ""null"""," ""23"""," ""10"""," ""null"""," ""null"""," ""4.5"""
412474130," ""null"""," ""粤韶关货2278"""," ""64"""," ""13"""," """""," ""966"""," ""null"""
413487060," ""null"""," ""null"""," ""64"""," ""13"""," ""null"""," ""null"""," ""null"""
413787654," ""0"""," ""null"""," ""62"""," ""13"""," ""null"""," ""null"""," ""null"""
413900334," ""null"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""null"""
413900458," ""0"""," ""石油509"""," ""56"""," ""10"""," """""," ""542"""," ""2.5"""
413902227," ""0"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""null"""
413903284," ""0"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""null"""
413906841," ""null"""," ""null"""," ""60"""," ""17"""," ""null"""," ""null"""," ""null"""
413907007," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413971786," ""null"""," ""null"""," ""49"""," ""10"""," ""null"""," ""null"""," ""null"""
413989555," ""0"""," ""null"""," ""57"""," ""13"""," ""null"""," ""null"""," ""0"""
413998425," ""0"""," ""null"""," ""59"""," ""11"""," ""null"""," ""null"""," ""null"""
413467170," ""null"""," ""null"""," ""52"""," ""10"""," ""null"""," ""null"""," ""null"""
413483860," ""null"""," ""null"""," ""53"""," ""11"""," ""null"""," ""null"""," ""null"""
413762915," ""0"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""null"""
413762924," ""0"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""null"""
413901207," ""null"""," ""null"""," ""53"""," ""12"""," ""null"""," ""null"""," ""null"""
413901228," ""0"""," ""null"""," ""98"""," ""20"""," ""null"""," ""null"""," ""null"""
413904508," ""0"""," ""null"""," ""50"""," ""11"""," ""null"""," ""null"""," ""0"""
413904714," ""null"""," ""null"""," ""58"""," ""17"""," ""null"""," ""null"""," ""null"""
413905823," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413906593," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413907194," ""null"""," ""null"""," ""67"""," ""13"""," ""null"""," ""null"""," ""null"""
413991223," ""null"""," ""null"""," ""56"""," ""13"""," ""null"""," ""null"""," ""null"""
413483720," ""0"""," ""null"""," ""57"""," ""11"""," ""null"""," ""null"""," ""null"""
413762734," ""null"""," ""null"""," ""50"""," ""16"""," ""null"""," ""null"""," ""null"""
413774893," ""0"""," ""null"""," ""66"""," ""13"""," ""null"""," ""null"""," ""null"""
413901857," ""0"""," ""null"""," ""50"""," ""10"""," ""null"""," ""null"""," ""null"""
413902824," ""null"""," ""null"""," ""48"""," ""10"""," ""null"""," ""null"""," ""null"""
413906273," ""null"""," ""null"""," ""78"""," ""17"""," ""null"""," ""null"""," ""null"""
413972004," ""0"""," ""null"""," ""29"""," ""7"""," ""null"""," ""null"""," ""null"""
413979972," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413981620," ""0"""," ""null"""," ""50"""," ""10"""," ""null"""," ""null"""," ""0"""
413983386," ""2048"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
413985801," ""null"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""null"""
413985830," ""0"""," ""null"""," ""57"""," ""13"""," ""null"""," ""null"""," ""0"""
413991948," ""null"""," ""null"""," ""57"""," ""13"""," ""null"""," ""null"""," ""null"""
413992418," ""null"""," ""null"""," ""50"""," ""12"""," ""null"""," ""null"""," ""null"""
413998093," ""null"""," ""null"""," ""63"""," ""13"""," ""null"""," ""null"""," ""null"""
413998374," ""0"""," ""null"""," ""53"""," ""10"""," ""null"""," ""null"""," ""null"""
412479150," ""null"""," ""null"""," ""66"""," ""14"""," ""null"""," ""null"""," ""null"""
413469060," ""0"""," ""null"""," ""52"""," ""11"""," ""null"""," ""null"""," ""null"""
413485640," ""0"""," ""null"""," ""81"""," ""17"""," ""null"""," ""null"""," ""null"""
413485990," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413776367," ""null"""," ""null"""," ""38"""," ""8"""," ""null"""," ""null"""," ""null"""
413901905," ""0"""," ""粤新会货8152"""," ""44"""," ""10"""," ""250"""," ""170"""," ""2.79999995"""
413902486," ""null"""," ""null"""," ""50"""," ""11"""," ""null"""," ""null"""," ""null"""
413903268," ""null"""," ""null"""," ""73"""," ""15"""," ""null"""," ""null"""," ""null"""
413907012," ""null"""," ""null"""," ""49"""," ""10"""," ""null"""," ""null"""," ""null"""
413971463," ""0"""," ""null"""," ""69"""," ""13"""," ""null"""," ""null"""," ""null"""
413972164," ""0"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
413977705," ""null"""," ""null"""," ""50"""," ""11"""," ""null"""," ""null"""," ""null"""
412475570," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
412476670," ""0"""," ""null"""," ""53"""," ""11"""," ""null"""," ""null"""," ""null"""
413412910," ""0"""," ""兴港2"""," ""52"""," ""9"""," """""," ""498"""," ""null"""
413467360," ""0"""," """""," ""49"""," ""15"""," ""346"""," ""235"""," ""2"""
413470090," ""null"""," ""null"""," ""73"""," ""15"""," ""null"""," ""null"""," ""null"""
413483260," ""0"""," ""null"""," ""46"""," ""15"""," ""null"""," ""null"""," ""3.79999995"""
413504980," ""0"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""null"""
413762631," ""null"""," ""null"""," ""70"""," ""16"""," ""null"""," ""null"""," ""null"""
413772611," ""null"""," ""粤韶关货1016"""," ""51"""," ""11"""," """""," ""562"""," ""null"""
413774053," ""null"""," ""null"""," ""52"""," ""11"""," ""null"""," ""null"""," ""null"""
